whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:47:53.720 --> 01:47:56.160]   and of course, a friend of this show,
[01:47:56.160 --> 01:47:59.400]   host of the popular television show, "Conspiracy Theory."
[01:47:59.400 --> 01:48:01.480]   Governor, thank you for joining us.
[01:48:01.480 --> 01:48:02.320]   - Thanks, Alex.
[01:48:02.320 --> 01:48:04.040]   Always a pleasure to talk to you.
[01:48:04.040 --> 01:48:06.400]   Not so much a pleasure to talk to the other media,
[01:48:06.400 --> 01:48:08.680]   but always a pleasure talking to you.
[01:48:08.680 --> 01:48:10.840]   - Well, sir, a lot of people appreciate your courage
[01:48:10.840 --> 01:48:11.680]   and what you've done.
[01:48:11.680 --> 01:48:14.360]   Please tell us what you said at the press conference
[01:48:14.360 --> 01:48:17.680]   and what the rat establishment media was valuing like.
[01:48:17.680 --> 01:48:20.560]   - Well, they mainly just listened to what I had to say.
[01:48:20.560 --> 01:48:23.720]   And I basically told them that I've now been stripped
[01:48:23.720 --> 01:48:27.000]   of my patriotism, that I have no more feelings
[01:48:27.000 --> 01:48:29.680]   for this government that runs this country today
[01:48:29.680 --> 01:48:33.880]   because quite simply, they deny me my right in court.
[01:48:33.880 --> 01:48:36.560]   It seems that going after veterans
[01:48:36.560 --> 01:48:38.200]   seems to be the trend right now.
[01:48:38.200 --> 01:48:43.200]   Every time veterans try to exercise their rights,
[01:48:43.440 --> 01:48:46.600]   constitutional rights, we seem to be getting tramped down.
[01:48:46.600 --> 01:48:50.000]   I mean, the one serviceman that was beaten up
[01:48:50.000 --> 01:48:52.800]   exercising his right to protest,
[01:48:52.800 --> 01:48:55.920]   and now myself wanting to exercise my right
[01:48:55.920 --> 01:48:57.920]   to have a trial by jury,
[01:48:57.920 --> 01:48:59.920]   and the government won't allow it to happen.
[01:48:59.920 --> 01:49:00.920]   It's that simple.
[01:49:00.920 --> 01:49:05.160]   - Now, Governor, I mean, obviously I was stunned.
[01:49:05.160 --> 01:49:07.640]   I mean, even though I knew it was possible
[01:49:07.640 --> 01:49:10.480]   when you were kind enough to call me last night
[01:49:10.480 --> 01:49:11.960]   and keep me abreast of what happened,
[01:49:11.960 --> 01:49:13.120]   and you said that they'd thrown it out,
[01:49:13.120 --> 01:49:14.240]   and then I went and looked it up
[01:49:14.240 --> 01:49:16.160]   and it showed up in the media.
[01:49:16.160 --> 01:49:18.800]   But the way this judge did it,
[01:49:18.800 --> 01:49:19.640]   correct me if I'm wrong,
[01:49:19.640 --> 01:49:20.720]   'cause you've got the actual ruling,
[01:49:20.720 --> 01:49:22.360]   not just what the news is saying,
[01:49:22.360 --> 01:49:24.680]   said, well, this was the wrong venue.
[01:49:24.680 --> 01:49:27.160]   So I mean-
[01:49:27.160 --> 01:49:29.120]   - Well, what they claim, Alex,
[01:49:29.120 --> 01:49:31.280]   is they have no jurisdiction.
[01:49:31.280 --> 01:49:34.120]   Well, if the federal court doesn't have jurisdiction
[01:49:34.120 --> 01:49:37.920]   over a constitutional question, who the hell does?
[01:49:37.920 --> 01:49:42.200]   - Okay, because the way I read it was
[01:49:42.200 --> 01:49:43.960]   they were saying that it needed to be
[01:49:43.960 --> 01:49:45.160]   another circuit court,
[01:49:45.160 --> 01:49:47.400]   but you're saying, your lawyer's saying in the ruling,
[01:49:47.400 --> 01:49:48.560]   no, they're just saying
[01:49:48.560 --> 01:49:52.280]   that the feds don't have jurisdiction over the TSA.
[01:49:52.280 --> 01:49:53.400]   - Well, what they're saying is
[01:49:53.400 --> 01:49:55.440]   that I have to go to the Court of Appeals.
[01:49:55.440 --> 01:49:57.600]   In other words, I'm guilty,
[01:49:57.600 --> 01:49:59.440]   and I have to go to the Court of Appeals
[01:49:59.440 --> 01:50:00.800]   to be proved innocent.
[01:50:00.800 --> 01:50:03.080]   I can't have a jury trial.
[01:50:03.080 --> 01:50:06.200]   It has to be, they're stating it has to go
[01:50:06.200 --> 01:50:07.720]   to the Court of Appeals,
[01:50:07.720 --> 01:50:10.320]   which are three federally paid judges
[01:50:10.320 --> 01:50:11.960]   who will make the decision,
[01:50:11.960 --> 01:50:15.440]   and they say it's because of secrecy reasons.
[01:50:15.440 --> 01:50:19.760]   So clearly they won't allow an open trial to happen
[01:50:19.760 --> 01:50:21.440]   concerning the Fourth Amendment
[01:50:21.440 --> 01:50:25.760]   of illegal search and seizure of our Constitution.
[01:50:25.760 --> 01:50:28.160]   - Governor Jesse Ventura, two days ago,
[01:50:28.160 --> 01:50:30.640]   when you were on with us,
[01:50:30.640 --> 01:50:34.240]   you made the central point that it's martial law
[01:50:34.240 --> 01:50:35.080]   when you go to the airport,
[01:50:35.080 --> 01:50:36.680]   and now they're on the highways.
[01:50:36.680 --> 01:50:38.560]   And look at this ruling.
[01:50:38.560 --> 01:50:40.960]   They're saying national security, it's secret.
[01:50:40.960 --> 01:50:42.680]   We can't tell you, you're a governor,
[01:50:42.680 --> 01:50:45.280]   you're a Navy veteran, honorably discharged,
[01:50:45.280 --> 01:50:47.880]   highly decorated, all of this, well-known.
[01:50:47.880 --> 01:50:50.160]   You have to be groped by somebody.
[01:50:50.160 --> 01:50:52.600]   And when I was going through the TSA in Las Vegas
[01:50:52.600 --> 01:50:54.560]   when I was out there with you a few weeks ago,
[01:50:54.560 --> 01:50:56.320]   when I was flying back to Austin,
[01:50:56.320 --> 01:50:58.720]   I said, "How do I know you're not a terrorist?
[01:50:58.720 --> 01:51:00.000]   "How do I know you're not guilty
[01:51:00.000 --> 01:51:01.840]   "until proven innocent if I'm guilty?"
[01:51:01.840 --> 01:51:03.440]   And the guy said, "I can be trusted.
[01:51:03.440 --> 01:51:04.920]   "The government's checked me out."
[01:51:04.920 --> 01:51:07.200]   I mean, it's this idea that we're all criminals,
[01:51:07.200 --> 01:51:08.080]   we're all prisoners.
[01:51:08.080 --> 01:51:09.440]   Can you elaborate on your statement
[01:51:09.440 --> 01:51:12.280]   of what this country's now become,
[01:51:12.280 --> 01:51:14.920]   and your statement about martial law?
[01:51:14.920 --> 01:51:19.080]   - Well, clearly, Alex, is that we're all guilty now
[01:51:19.080 --> 01:51:20.560]   until we prove we're innocent.
[01:51:20.560 --> 01:51:23.000]   And the problem is we can't even prove
[01:51:23.000 --> 01:51:24.840]   we're innocent in front of a jury.
[01:51:24.840 --> 01:51:27.800]   I always thought we were guaranteed
[01:51:27.800 --> 01:51:30.520]   the right of a jury trial in this country,
[01:51:30.520 --> 01:51:33.720]   a trial of your peers, of your citizens.
[01:51:33.720 --> 01:51:35.760]   Clearly, the government doesn't want this
[01:51:35.760 --> 01:51:37.120]   going in front of citizens,
[01:51:37.120 --> 01:51:39.280]   because obviously they'd lose.
[01:51:39.280 --> 01:51:42.720]   And if they lost, it would open up Pandora's box.
[01:51:42.720 --> 01:51:44.120]   And the other thing they don't want,
[01:51:44.120 --> 01:51:46.640]   the other question they don't want out there
[01:51:46.640 --> 01:51:50.120]   is the question that why is it the government's job
[01:51:50.120 --> 01:51:52.320]   to provide security for the airlines
[01:51:52.320 --> 01:51:54.800]   when the airlines are a private sector business?
[01:51:54.800 --> 01:51:58.800]   - Well, what about, you were a governor,
[01:51:58.800 --> 01:52:00.560]   you know more about the 10th Amendment than I do.
[01:52:00.560 --> 01:52:03.640]   Since when do the feds, I mean, I can send you the PSAs,
[01:52:03.640 --> 01:52:08.560]   they're now airing TV ads showing TSA at Buccaneers games,
[01:52:08.560 --> 01:52:10.600]   and at shopping malls searching people,
[01:52:10.600 --> 01:52:14.080]   and then governor, they're now rolling out on the streets.
[01:52:14.080 --> 01:52:15.320]   - Absolutely they are.
[01:52:15.320 --> 01:52:17.760]   When you drive around the country now,
[01:52:17.760 --> 01:52:20.600]   our border agents are no longer at the border.
[01:52:20.600 --> 01:52:21.800]   They're out in the deserts,
[01:52:21.800 --> 01:52:24.040]   they're out on our interstate highways.
[01:52:24.040 --> 01:52:26.920]   I predict, Alex, that within the decade,
[01:52:26.920 --> 01:52:29.000]   you will have to show ID to travel
[01:52:29.000 --> 01:52:30.520]   state to state in this country,
[01:52:30.520 --> 01:52:33.640]   because the Constitution is no more,
[01:52:33.640 --> 01:52:35.480]   and the Bill of Rights are no more.
[01:52:35.480 --> 01:52:37.200]   That was proven to me today
[01:52:37.200 --> 01:52:39.480]   when I wasn't allowed to go to court on them.
[01:52:39.480 --> 01:52:42.760]   - Governor, you know, you've always told me
[01:52:42.760 --> 01:52:46.280]   that you stay focused, you don't give up.
[01:52:46.280 --> 01:52:49.000]   I mean, I think the answer is,
[01:52:49.000 --> 01:52:50.320]   and obviously you'd run to win,
[01:52:50.320 --> 01:52:53.040]   but run for president to try to, you know,
[01:52:53.040 --> 01:52:54.280]   say restore the Bill of Rights,
[01:52:54.280 --> 01:52:57.280]   restore the Constitution, legalize freedom,
[01:52:57.280 --> 01:52:58.960]   legalize America.
[01:52:58.960 --> 01:53:00.600]   I mean, you would get a lot of attention
[01:53:00.600 --> 01:53:03.960]   and could really put the heat on these people.
[01:53:03.960 --> 01:53:05.560]   And I understand, you know,
[01:53:05.560 --> 01:53:06.760]   there's a lot of other countries,
[01:53:06.760 --> 01:53:07.760]   but you love this nation.
[01:53:07.760 --> 01:53:09.040]   It's not America that went wrong,
[01:53:09.040 --> 01:53:11.160]   it's this corrupt system.
[01:53:11.160 --> 01:53:13.560]   I mean, obviously you're percolating right now,
[01:53:13.560 --> 01:53:17.000]   you're thinking, but what's racing through your mind?
[01:53:17.000 --> 01:53:18.120]   I mean, what's next?
[01:53:18.120 --> 01:53:21.040]   - Well, I talked about it at the press conference today
[01:53:21.040 --> 01:53:23.200]   that I guess the only recourse I could have
[01:53:23.200 --> 01:53:25.560]   would be to win the presidency.
[01:53:25.560 --> 01:53:28.400]   And then could I get my day in court as the president?
[01:53:28.400 --> 01:53:31.840]   You know, that would be my next question.
[01:53:31.840 --> 01:53:33.520]   As president of the United States,
[01:53:33.520 --> 01:53:36.120]   could I go to court over my Fourth Amendment rights?
[01:53:36.840 --> 01:53:37.760]   I don't know, Alex.
[01:53:37.760 --> 01:53:39.800]   I mean, I can't run for president
[01:53:39.800 --> 01:53:42.440]   'cause I don't have ballot access in all 50 states.
[01:53:42.440 --> 01:53:45.440]   And that would require a great deal of money,
[01:53:45.440 --> 01:53:47.000]   a great deal of time,
[01:53:47.000 --> 01:53:49.200]   and the system is set up so that you're not,
[01:53:49.200 --> 01:53:51.040]   you can't achieve that.
[01:53:51.040 --> 01:53:53.560]   That way the Democrats and Republicans,
[01:53:53.560 --> 01:53:55.600]   the two-party dictatorship,
[01:53:55.600 --> 01:53:58.680]   they hold the stranglehold on all our elections
[01:53:58.680 --> 01:54:00.600]   because an independent like me
[01:54:00.600 --> 01:54:03.440]   cannot get ballot access in all 50 states.
[01:54:03.440 --> 01:54:05.880]   - Well, Governor, you've always been a winner
[01:54:05.880 --> 01:54:10.160]   and you won as a trailblazer in Minnesota,
[01:54:10.160 --> 01:54:11.840]   out of nowhere as governor.
[01:54:11.840 --> 01:54:14.280]   And the people are more angry and more awake
[01:54:14.280 --> 01:54:15.320]   than they've ever been.
[01:54:15.320 --> 01:54:17.760]   You got one group of people that are more sheeple than ever,
[01:54:17.760 --> 01:54:19.880]   but a lot of folks are really waking up.
[01:54:19.880 --> 01:54:23.840]   Ron Paul is saying, "Hey, I might run as third party."
[01:54:23.840 --> 01:54:25.760]   The libertarians are saying, "Come on over."
[01:54:25.760 --> 01:54:27.600]   If Paul doesn't take it,
[01:54:27.600 --> 01:54:29.440]   they're the ones that have ballot access.
[01:54:29.440 --> 01:54:32.240]   I think it's time for them to right now approach you
[01:54:32.240 --> 01:54:34.680]   and say, because you've got the name,
[01:54:34.680 --> 01:54:36.320]   you've got the knowledge,
[01:54:36.320 --> 01:54:38.400]   you've got the track record.
[01:54:38.400 --> 01:54:41.320]   And again, I understand the instinct
[01:54:41.320 --> 01:54:43.840]   'cause I have it myself to just get out of here.
[01:54:43.840 --> 01:54:46.760]   And I won't blame you if you do that
[01:54:46.760 --> 01:54:48.880]   because you're a Navy guy,
[01:54:48.880 --> 01:54:50.400]   there's such a thing as abandoning ship,
[01:54:50.400 --> 01:54:53.240]   but you've been a captain, you've been a governor,
[01:54:53.240 --> 01:54:56.280]   and I think we need you to try to save the Republic.
[01:54:56.280 --> 01:54:57.520]   I mean, you've already done so much.
[01:54:57.520 --> 01:54:59.960]   I hate to say do more and more and more, but.
[01:54:59.960 --> 01:55:02.000]   - Well, let me put it to you this way, Alex.
[01:55:02.000 --> 01:55:04.320]   The ball's in the libertarian court now.
[01:55:04.320 --> 01:55:05.760]   They have to approach me
[01:55:05.760 --> 01:55:08.360]   or they have to approach Congressman Paul,
[01:55:08.360 --> 01:55:09.840]   whoever they want to approach
[01:55:09.840 --> 01:55:11.960]   to be their presidential candidate.
[01:55:11.960 --> 01:55:13.760]   I'm not going to approach them.
[01:55:13.760 --> 01:55:15.320]   They will have to approach me.
[01:55:15.320 --> 01:55:17.520]   - What is your mental,
[01:55:17.520 --> 01:55:19.440]   I mean, when you got the call from your lawyer
[01:55:19.440 --> 01:55:20.800]   and heard about the ruling,
[01:55:20.800 --> 01:55:22.680]   what was the first thing went through your mind?
[01:55:22.680 --> 01:55:25.880]   And please give us any other points
[01:55:25.880 --> 01:55:27.840]   that you made at the press conference, sir.
[01:55:27.840 --> 01:55:29.480]   - Well, what went through my mind,
[01:55:29.480 --> 01:55:31.400]   it was very disheartening.
[01:55:31.400 --> 01:55:34.960]   It was like having your guts pulled out of you.
[01:55:34.960 --> 01:55:37.720]   They gutted me as far as my patriotism goes.
[01:55:37.720 --> 01:55:41.160]   I have no patriotism whatsoever to this government today.
[01:55:41.160 --> 01:55:46.200]   As my T-shirt say, I love my country, not my government.
[01:55:46.200 --> 01:55:47.840]   And I think that speaks volumes
[01:55:47.840 --> 01:55:49.840]   to where I feel right now, Alex.
[01:55:49.840 --> 01:55:51.640]   I have no love for the government
[01:55:51.640 --> 01:55:53.680]   of the United States of America today.
[01:55:53.680 --> 01:55:57.680]   - How's Terry taking it, your wife?
[01:55:58.960 --> 01:56:00.720]   - Like always, she's a battler.
[01:56:00.720 --> 01:56:04.120]   She'll do, she stands by me no matter what I do.
[01:56:04.120 --> 01:56:06.360]   I couldn't ask for a better person that way
[01:56:06.360 --> 01:56:09.440]   and she'll grit her teeth and get through it, I hope.
[01:56:09.440 --> 01:56:14.120]   - Well, we were hoping for sanity in government,
[01:56:14.120 --> 01:56:16.520]   but it's just, you know, we tried in Texas.
[01:56:16.520 --> 01:56:18.000]   - It's not going to happen, Alex.
[01:56:18.000 --> 01:56:20.840]   When a citizen can't go to court
